x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.49070739746094,43.76922607421875,104.90326690673828,42.1153564453125,128.02194213867188,194.8154754638672,120.9214859008789,215.01107788085938,224.49032592773438,194.84690856933594,228.4287872314453,204.31260681152344,104.48099517822266,307.8585510253906,92.36556243896484,317.6390380859375,281.10235595703125,407.06561279296875,239.91720581054688,394.6499328613281,251.12356567382812,602.660400390625,139.7295684814453,596.5902099609375,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.9522247314453,160.24839782714844,159.90179443359375,163.24334716796875,249.83384704589844,174.74549865722656,260.39227294921875,174.86752319335938,90.12590026855469,273.1029052734375,87.83655548095703,271.48297119140625,241.97610473632812,388.792236328125,220.96092224121094,359.7236022949219,188.1207275390625,559.6790161132812,75.78028869628906,506.19580078125,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.44692993164062,11.572601318359375,150.93975830078125,11.0699462890625,159.66079711914062,157.11724853515625,158.30703735351562,171.2405242919922,248.86854553222656,165.7220001220703,256.99420166015625,173.4707794189453,115.37049102783203,276.6259765625,109.20040130615234,281.1868896484375,269.6195983886719,384.9449768066406,234.6859130859375,368.75457763671875,216.9626007080078,563.8876342773438,96.37767791748047,530.3683471679688,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.1021499633789,12.936065673828125,76.27166748046875,93.354736328125,83.88929748535156,82.10598754882812,104.4819107055664,251.2086944580078,111.90965270996094,257.12042236328125,204.955078125,239.79083251953125,207.47073364257812,240.15660095214844,89.62382507324219,372.34844970703125,94.37960815429688,376.9285888671875,242.02255249023438,446.4194641113281,264.806396484375,418.110595703125,0.0,0.0,0.0,0.0,bad
134.08662,75.98291015625,0.0,0.0,134.4391632080078,56.282806396484375,0.0,0.0,98.89628601074219,36.85894775390625,62.773048400878906,117.87518310546875,67.27811431884766,115.42327880859375,108.44583129882812,256.0142822265625,119.24711608886719,273.20166015625,202.97279357910156,251.7003936767578,211.35968017578125,251.1309356689453,113.44828033447266,378.4009704589844,114.7828598022461,392.81787109375,279.852783203125,426.50244140625,286.0499267578125,422.0615539550781,0.0,0.0,0.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.3858642578125,0.0,103.8873519897461,59.3704833984375,120.8537826538086,45.62872314453125,130.4254913330078,212.3943634033203,129.7239990234375,226.67190551757812,220.7730255126953,204.10205078125,228.0280303955078,210.00994873046875,85.89956665039062,344.6854248046875,100.63276672363281,340.37530517578125,201.22903442382812,441.71954345703125,255.41342163085938,384.7129821777344,122.61785888671875,612.4461669921875,150.22479248046875,560.586181640625,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.74484252929688,181.6739959716797,279.07916259765625,182.4088592529297,283.0691223144531,182.42092895507812,102.06893920898438,278.225341796875,105.9708480834961,287.70587158203125,262.4478759765625,370.2740173339844,274.1726379394531,370.878662109375,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44731903076172,23.214263916015625,28.625518798828125,99.20260620117188,43.40302276611328,99.6104736328125,0.0,0.0,117.30355072021484,282.4552001953125,0.0,0.0,212.95169067382812,232.2901611328125,90.43704223632812,383.27728271484375,97.68596649169922,402.03509521484375,277.0926513671875,393.1688232421875,300.07684326171875,394.3305358886719,294.1810302734375,580.1283569335938,316.291259765625,602.0185546875,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.75660705566406,0.0,90.06237030029297,41.227020263671875,99.06825256347656,43.8316650390625,135.12246704101562,212.8390350341797,135.71148681640625,233.13307189941406,0.0,0.0,241.5922088623047,205.25860595703125,87.44456481933594,328.7147216796875,93.61807250976562,344.6806640625,256.9642333984375,382.4491882324219,286.2395324707031,387.7079772949219,232.81072998046875,586.0042724609375,258.97113037109375,607.4180908203125,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.31106567382812,36.8868408203125,91.00196075439453,33.705718994140625,129.51344299316406,223.34983825683594,131.85516357421875,239.04164123535156,237.397216796875,212.39193725585938,242.90869140625,202.5728759765625,87.97310638427734,337.0341796875,88.67466735839844,349.88641357421875,258.035888671875,388.1204833984375,287.95538330078125,380.1851501464844,221.81451416015625,581.7557983398438,257.4542236328125,597.5861206054688,good
0.0,0.0,0.0,0.0,105.64315032958984,22.420806884765625,0.0,0.0,75.58943939208984,9.570953369140625,30.990402221679688,87.08853149414062,47.57289123535156,91.08648681640625,0.0,0.0,110.3802490234375,275.3001403808594,0.0,0.0,213.6613006591797,210.39564514160156,66.85894775390625,367.2393798828125,73.80718994140625,386.2037048339844,256.2184143066406,381.61181640625,272.2245788574219,386.05615234375,273.18701171875,572.0067138671875,283.71160888671875,593.4493408203125,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.05758666992188,24.290740966796875,0.0,0.0,153.06369018554688,212.17239379882812,256.9527893066406,206.17044067382812,263.3790283203125,207.12477111816406,71.62704467773438,295.24249267578125,84.23452758789062,306.25897216796875,234.95997619628906,384.6009216308594,260.8978271484375,391.2679748535156,191.0738983154297,565.77490234375,198.873779296875,587.3602905273438,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.019927978515625,88.66848754882812,42.43829345703125,95.7198486328125,0.0,0.0,131.83619689941406,277.3447265625,0.0,0.0,237.99124145507812,223.91989135742188,117.00109100341797,381.04608154296875,119.8577880859375,404.2874755859375,309.06768798828125,399.6731872558594,319.6661376953125,405.1038818359375,336.414794921875,585.7415161132812,352.7197265625,607.42236328125,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.117111206054688,98.12245178222656,35.92071533203125,104.67523193359375,0.0,0.0,103.4454116821289,281.21514892578125,211.2477569580078,216.89866638183594,211.7209930419922,219.45680236816406,78.17686462402344,389.8115234375,83.4844741821289,411.4841613769531,268.04046630859375,388.56829833984375,283.31500244140625,396.11669921875,291.2462463378906,583.5836791992188,303.6743469238281,608.540283203125,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.74533081054688,28.762786865234375,90.809326171875,32.51690673828125,131.9212646484375,204.31365966796875,131.83346557617188,233.2216033935547,246.0684814453125,197.91419982910156,247.55081176757812,205.83750915527344,81.80045318603516,328.4371337890625,84.15982818603516,344.07958984375,252.88699340820312,384.08648681640625,285.65606689453125,383.5296936035156,226.0151824951172,577.579345703125,255.46575927734375,597.00634765625,good
0.0,0.0,0.0,0.0,109.72443389892578,21.62957763671875,0.0,0.0,78.89126586914062,9.649932861328125,39.85528564453125,86.8052978515625,50.43541717529297,92.27313232421875,0.0,0.0,121.30146789550781,268.1153564453125,0.0,0.0,219.81008911132812,208.88510131835938,94.30007934570312,357.8297119140625,98.21217346191406,377.95709228515625,279.5536193847656,374.3764343261719,295.2567138671875,375.01800537109375,286.9847412109375,567.5011596679688,305.17938232421875,590.2965698242188,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.51473999023438,0.0,86.64590454101562,37.101806640625,89.43768310546875,43.753692626953125,129.01248168945312,211.0090789794922,131.48504638671875,239.7009735107422,235.11065673828125,201.5725860595703,240.19989013671875,205.00067138671875,87.41646575927734,324.1773681640625,88.20895385742188,342.0003662109375,267.2847595214844,379.54681396484375,286.61944580078125,384.4542541503906,241.76022338867188,581.6698608398438,255.71099853515625,603.2269287109375,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.75631713867188,0.0,79.1109619140625,38.775360107421875,94.72511291503906,48.862548828125,0.0,0.0,131.06826782226562,237.84982299804688,224.92108154296875,202.31016540527344,235.72677612304688,197.50111389160156,77.84422302246094,319.0169677734375,86.74661254882812,338.214599609375,261.60540771484375,367.24603271484375,274.40228271484375,378.7334899902344,254.78265380859375,567.2532958984375,255.46481323242188,591.881591796875,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.67784118652344,27.351318359375,0.0,0.0,237.2309112548828,201.3762969970703,324.6143798828125,180.72628784179688,339.5660400390625,180.96701049804688,81.91893005371094,292.7434387207031,87.67388916015625,302.89239501953125,255.96487426757812,377.9581604003906,271.2924499511719,381.5220947265625,212.2010040283203,569.9893798828125,218.7421417236328,588.3013916015625,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.66270446777344,26.559814453125,67.91822052001953,92.92721557617188,73.08061981201172,91.23333740234375,0.0,0.0,186.11900329589844,234.8760528564453,0.0,0.0,285.9149169921875,183.9571075439453,98.53347778320312,369.09619140625,95.07421112060547,384.8145446777344,279.8572082519531,396.8342590332031,290.1201171875,395.51959228515625,284.85400390625,587.4962158203125,304.260009765625,605.7911376953125,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.89797973632812,0.0,109.61680603027344,48.847320556640625,129.08847045898438,47.652801513671875,0.0,0.0,207.65255737304688,208.98699951171875,0.0,0.0,311.5361022949219,166.0543975830078,78.43368530273438,335.8532409667969,85.69509887695312,346.1983337402344,261.9388732910156,390.7535095214844,282.02490234375,388.18670654296875,247.83889770507812,591.2005615234375,257.9118347167969,602.2235107421875,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.40901184082031,39.744476318359375,93.13733673095703,32.837738037109375,150.29530334472656,209.76939392089844,164.08644104003906,216.08718872070312,258.72711181640625,204.01953125,272.6762390136719,199.91754150390625,90.39625549316406,333.8392028808594,87.22286987304688,344.61517333984375,257.90386962890625,394.9993896484375,280.7650146484375,385.7039489746094,233.3570556640625,587.7001342773438,262.06903076171875,597.2205810546875,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5901336669922,0.0,80.56520080566406,48.122711181640625,88.5280532836914,42.70611572265625,144.97488403320312,217.4146270751953,165.44931030273438,223.98342895507812,249.72747802734375,205.78359985351562,268.8675537109375,198.57550048828125,90.29112243652344,335.6618347167969,91.60346984863281,348.3227233886719,263.393310546875,387.9977111816406,288.20343017578125,381.80224609375,250.81756591796875,573.1005859375,276.24566650390625,586.5731201171875,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.55638122558594,182.6318817138672,294.92047119140625,194.4544677734375,308.7707214355469,194.5902557373047,89.42774963378906,279.6835021972656,106.2940673828125,291.8759460449219,268.28070068359375,370.9345703125,287.02374267578125,380.27099609375,233.0821990966797,569.0143432617188,233.82455444335938,586.6678466796875,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63204956054688,35.974273681640625,0.0,0.0,151.67337036132812,238.59634399414062,0.0,0.0,249.3673095703125,192.37843322753906,103.13001251220703,322.69696044921875,110.64037322998047,340.5145568847656,294.79022216796875,362.15594482421875,313.2969055175781,364.125,293.89398193359375,561.5398559570312,311.8962707519531,585.00341796875,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.07220458984375,57.2293701171875,68.62498474121094,58.1717529296875,126.82972717285156,232.86398315429688,135.65463256835938,256.08367919921875,0.0,0.0,236.70401000976562,203.20201110839844,108.34428405761719,347.84210205078125,110.82905578613281,365.96697998046875,298.61627197265625,371.9847106933594,315.56756591796875,368.7104797363281,300.1976318359375,566.1910400390625,323.31842041015625,584.7352294921875,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.63490295410156,34.628753662109375,95.20012664794922,34.8828125,130.51876831054688,217.1153106689453,132.26283264160156,238.15020751953125,246.03375244140625,200.12203979492188,241.57223510742188,204.3858642578125,86.00997924804688,332.7264404296875,90.00624084472656,347.1677551269531,266.79498291015625,387.00921630859375,285.7263488769531,382.8807067871094,243.19815063476562,582.9241333007812,255.6896209716797,596.5162353515625,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.58612060546875,4.944915771484375,49.398956298828125,81.4434814453125,52.21216583251953,81.85159301757812,0.0,0.0,118.62152099609375,275.1648864746094,0.0,0.0,216.81295776367188,223.60617065429688,91.95803833007812,365.772216796875,90.15631103515625,384.5068054199219,287.60699462890625,384.46710205078125,295.85931396484375,385.7119140625,280.36077880859375,573.2183837890625,286.68896484375,594.570068359375,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.20210266113281,39.1170654296875,32.81901550292969,107.84518432617188,42.40827178955078,110.06369018554688,0.0,0.0,119.41648864746094,300.5661926269531,0.0,0.0,213.32183837890625,246.0011749267578,98.96073150634766,390.412353515625,101.01696014404297,410.71435546875,294.73236083984375,406.1228942871094,303.431884765625,407.87030029296875,313.7917785644531,598.974853515625,322.57183837890625,616.8200073242188,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0543670654297,0.0,83.859130859375,36.239288330078125,94.06587982177734,36.90264892578125,124.66053771972656,218.0511932373047,131.4070281982422,246.38671875,239.98501586914062,203.6798095703125,240.20297241210938,210.4485321044922,83.49793243408203,335.17706298828125,88.84815979003906,351.1046447753906,279.1741943359375,381.8734130859375,292.41815185546875,379.10650634765625,256.0587158203125,587.6553955078125,263.54412841796875,611.8654174804688,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.35128784179688,193.0789337158203,143.68017578125,209.8926544189453,243.0906219482422,190.168212890625,253.7115478515625,184.51177978515625,56.676055908203125,300.90899658203125,68.88484191894531,311.45367431640625,234.18446350097656,365.31884765625,257.6611022949219,367.34814453125,181.250244140625,548.12548828125,0.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.9739990234375,0.0,82.27021789550781,37.72381591796875,97.21949768066406,40.115631103515625,120.88253784179688,221.0651397705078,133.1903076171875,246.6009521484375,229.931884765625,211.36680603027344,231.40301513671875,213.66265869140625,78.19650268554688,332.571533203125,86.44685363769531,348.9383850097656,274.6858825683594,375.2886047363281,292.386474609375,378.48779296875,248.13320922851562,572.4454345703125,248.32394409179688,601.3678588867188,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.64999389648438,199.14712524414062,144.2962646484375,211.78610229492188,251.5802459716797,195.7124786376953,255.73239135742188,189.349365234375,58.81841278076172,299.7523193359375,64.21184539794922,310.23773193359375,239.8282012939453,365.5363464355469,261.8033447265625,369.6528625488281,193.28860473632812,539.1976318359375,187.39407348632812,566.2805786132812,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.62460327148438,0.0,90.72290802001953,37.500885009765625,93.76876831054688,38.259979248046875,125.78582763671875,221.329833984375,127.2157211303711,241.11886596679688,231.52517700195312,200.89512634277344,234.96575927734375,203.2176055908203,88.59089660644531,330.78564453125,89.70181274414062,346.4283142089844,267.2167053222656,382.981201171875,285.61505126953125,384.089111328125,244.4835968017578,591.739501953125,261.4464111328125,612.1549072265625,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.59429931640625,0.0,0.0,0.0,125.16875457763672,40.61199951171875,0.0,0.0,151.21124267578125,236.743896484375,0.0,0.0,258.3795166015625,208.02993774414062,95.49932861328125,331.41412353515625,102.89682006835938,346.93048095703125,278.5384826660156,388.0419006347656,300.6950378417969,390.551025390625,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.09395599365234,19.697174072265625,0.0,0.0,144.729736328125,217.91265869140625,233.19944763183594,185.71328735351562,247.3742218017578,179.79396057128906,77.38284301757812,300.600830078125,83.62966918945312,314.7170715332031,261.6533203125,356.4631042480469,272.82598876953125,363.24322509765625,223.30055236816406,564.6689453125,229.76123046875,590.3687744140625,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9694061279297,25.8935546875,149.1062774658203,36.9322509765625,135.6509246826172,155.15103149414062,153.91513061523438,200.02684020996094,203.51617431640625,90.53439331054688,258.2104187011719,166.90505981445312,87.4372787475586,276.16522216796875,89.91434478759766,291.11474609375,252.18936157226562,341.3880615234375,278.2105712890625,360.45703125,214.10342407226562,531.3438720703125,215.99215698242188,564.318359375,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.93475341796875,176.7180938720703,132.08834838867188,230.92721557617188,147.43511962890625,102.360595703125,238.51319885253906,200.68515014648438,70.44316101074219,318.5773010253906,63.396392822265625,330.0734558105469,246.991943359375,376.68426513671875,260.951416015625,377.3628845214844,217.86972045898438,567.3699951171875,0.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.72557067871094,0.0,94.69921875,42.898101806640625,89.28765106201172,48.966552734375,124.42379760742188,210.74586486816406,125.93509674072266,245.38145446777344,217.3135986328125,177.16749572753906,232.84298706054688,199.70306396484375,99.90278625488281,328.1016845703125,94.75045776367188,344.9402160644531,270.59222412109375,382.69952392578125,282.1374206542969,385.07440185546875,247.89199829101562,581.6375732421875,259.00921630859375,600.3724365234375,bad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.41615295410156,194.92202758789062,222.88650512695312,183.6311798095703,231.68142700195312,188.6373291015625,53.32023620605469,298.09100341796875,57.50218200683594,308.0256042480469,217.3248291015625,374.1932373046875,223.9033660888672,381.2286071777344,171.98980712890625,577.3175659179688,175.8871612548828,594.7667846679688,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.9840316772461,196.79930114746094,226.0729522705078,183.73281860351562,230.81304931640625,185.24810791015625,63.82530212402344,305.0987548828125,66.66847229003906,313.9656982421875,224.3694610595703,378.7195739746094,230.24063110351562,378.9248046875,184.1962890625,575.3270874023438,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.77963256835938,0.0,107.19795227050781,49.54254150390625,104.9199447631836,49.041168212890625,123.06377410888672,205.9344024658203,123.76195526123047,221.93438720703125,224.43321228027344,199.3275909423828,231.21669006347656,206.50784301757812,89.36260223388672,322.06512451171875,85.56044006347656,335.6568908691406,255.76319885253906,387.95745849609375,257.9847106933594,390.2626953125,238.01614379882812,593.075927734375,244.87432861328125,607.989013671875,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.16814422607422,51.54071044921875,0.0,0.0,151.3627471923828,259.998291015625,0.0,0.0,241.39938354492188,214.2596893310547,120.13031768798828,349.5837097167969,132.58334350585938,363.13470458984375,302.9656982421875,385.68463134765625,319.537841796875,382.5694274902344,230.4927978515625,570.982177734375,244.02943420410156,592.564697265625,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.83041381835938,35.731048583984375,110.73448944091797,37.785400390625,134.33628845214844,214.3138427734375,136.69129943847656,240.53524780273438,228.01580810546875,194.12094116210938,231.89137268066406,194.1678924560547,115.73956298828125,321.75994873046875,121.53428649902344,334.5495910644531,285.6263732910156,363.5740966796875,292.32452392578125,359.6827392578125,209.30587768554688,567.4584350585938,212.36810302734375,577.69287109375,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.64720916748047,37.413238525390625,0.0,0.0,148.67803955078125,245.57363891601562,0.0,0.0,240.16952514648438,205.1978759765625,85.20903015136719,342.2583312988281,98.01596069335938,353.4719543457031,272.0118408203125,379.3821716308594,298.9177551269531,372.7557678222656,200.4779815673828,570.215576171875,218.49693298339844,588.6807250976562,good
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0741729736328,12.0697021484375,152.5794677734375,13.18377685546875,149.7953643798828,189.16824340820312,169.55592346191406,198.8572540283203,262.13824462890625,183.25706481933594,282.7166442871094,163.43165588378906,117.18338775634766,292.7213439941406,132.45645141601562,303.61669921875,282.79132080078125,364.3485412597656,301.8199157714844,364.99041748046875,168.2103271484375,555.40478515625,172.74200439453125,568.2651977539062,bad
